lga,district_area,postalcode,town
Ibadan-South-West,Alesinloye,200273,Elesin Meta Compound I
Ibadan-South-West,Alesinloye,200273,Elesin Meta Compound II
Ibadan-South-West,Alesinloye,200273,Open Space At Apanpa Compound I
Ibadan-South-West,Alesinloye,200273,Open Space At Apanpa Compound II
Ibadan-South-West,Alesinloye,200273,Open Space At Apanpa Compound III
Ibadan-South-West,Alesinloye,200273,Open Space At Apanpa Compound IV
Ibadan-South-West,Alesinloye,200273,Open Space At Apanpa Compound V
Ibadan-South-West,Alesinloye,200273,Open Space Along Isale Osi Road I
Ibadan-South-West,Alesinloye,200273,Open Space Along Isale Osi Road II
Ibadan-South-West,Alesinloye,200273,Open Space Along Isale Osi Road III
Ibadan-South-West,Alesinloye,200273,Open Space Iyalode I
Ibadan-South-West,Alesinloye,200273,Open Space Iyalode II
Ibarapa-Central,Idere,201104,Abolanle
Ibarapa-Central,Idere,201104,Adeagbo
Ibarapa-Central,Idere,201104,Ajumobi
Ibarapa-Central,Igboora,201103,Akeroro
Ibarapa-Central,Igboora,201103,Alabi
Ibarapa-Central,Igboora,201103,Alagba
Ibarapa-Central,Igboora,201103,Araromi
Ibarapa-Central,Igboora,201103,Arigbeyo
Ibarapa-Central,Igboora,201103,Asipa
Ibarapa-Central,Igboora,201103,Fidegbo
Ibarapa-Central,Igboora,201103,Geke
Ibarapa-Central,Igboora,201103,Igboleke
Ibarapa-Central,Igboora,201103,Igboora
Ibarapa-Central,Igboora,201103,Jato
Ibarapa-Central,Igboora,201103,Sekere
Ibarapa-East,Eruwa,201101,Abule Oba
Ibarapa-East,Eruwa,201101,Abule Okie
Ibarapa-East,Eruwa,201101,Abule-Osun
Ibarapa-East,Eruwa,201101,Aderohunmui
Ibarapa-East,Eruwa,201101,Afuye
Ibarapa-East,Eruwa,201101,Agboti
Ibarapa-East,Eruwa,201101,Ago-Ajaala
Ibarapa-East,Eruwa,201101,Aiyegbede
Ibarapa-East,Eruwa,201101,Alagbena
Ibarapa-East,Eruwa,201101,Ameke
Ibarapa-East,Eruwa,201101,Atanke
Ibarapa-East,Eruwa,201101,Ayeno
Ibarapa-East,Eruwa,201101,Baba Oke
Ibarapa-East,Eruwa,201101,Baba-Elenutipala
Ibarapa-East,Eruwa,201101,Bamigbose
Ibarapa-East,Eruwa,201101,Dagilegbo
Ibarapa-East,Eruwa,201101,Dagiloro
Ibarapa-East,Eruwa,201101,Dawodu
Ibarapa-East,Eruwa,201101,Dudoyemi
Ibarapa-East,Eruwa,201101,Elepo
Ibarapa-East,Eruwa,201101,Elukotun
Ibarapa-East,Eruwa,201101,Eruwa
Ibarapa-East,Eruwa,201101,Gboru
Ibarapa-East,Eruwa,201101,Ilo Ogundele
Ibarapa-East,Eruwa,201101,Isaba Temidire
Ibarapa-East,Eruwa,201101,Iseyin Villages
Ibarapa-East,Eruwa,201101,Jagala
Ibarapa-East,Eruwa,201101,Jankata
Ibarapa-East,Eruwa,201101,Language
Ibarapa-East,Eruwa,201101,Lawore
Ibarapa-East,Eruwa,201101,Obadelu Hill
Ibarapa-East,Eruwa,201101,Ogundele
Ibarapa-East,Eruwa,201101,Okolo
Ibarapa-East,Eruwa,201101,Olokenoji
Ibarapa-East,Eruwa,201101,Olori
Ibarapa-East,Eruwa,201101,Olorunda
Ibarapa-East,Eruwa,201101,Oluwo
Ibarapa-East,Eruwa,201101,Panu
Ibarapa-East,Eruwa,201101,Sango
Ibarapa-East,Eruwa,201101,Sango Odo
Ibarapa-East,Eruwa,201101,Sangote
Ibarapa-East,Eruwa,201101,Sobaloju
Ibarapa-East,Eruwa,201101,Sunmirire
Ibarapa-East,Eruwa,201101,Temidire-Idiope
Ibarapa-East,Lanlate,201102,Alapa
Ibarapa-East,Lanlate,201102,Igbodudu
Ibarapa-East,Lanlate,201102,Itabo
Ibarapa-East,Lanlate,201102,Ilado
Ibarapa-East,Lanlate,201102,Elegun
Ibarapa-East,Lanlate,201102,Are-Ago
Ibarapa-East,Lanlate,201102,Owode
Ibarapa-East,Lanlate,201102,Eran
Ibarapa-East,Lanlate,201102,Aborisade
Ibarapa-East,Lanlate,201102,Sikiti
Ibarapa-East,Lanlate,201102,Panlati
Ibarapa-East,Lanlate,201102,Opoogede
Ibarapa-East,Lanlate,201102,Asako
Ibarapa-East,Lanlate,201102,Maya
Ibarapa-East,Lanlate,201102,Osoogun
Ibarapa-East,Lanlate,201102,Egboolasa
Ibarapa-East,Lanlate,201102,Gaadi
Ibarapa-East,Lanlate,201102,Igbodudu
Ibarapa-East,Lanlate,201102,Salako
Ibarapa-East,Lanlate,201102,Aboya
Ibarapa-East,Lanlate,201102,Akeete
Ibarapa-East,Lanlate,201102,Lagaye
Ibarapa-East,Lanlate,201102,Adegbola
Ibarapa-East,Lanlate,201102,Ojonamo
Ibarapa-East,Lanlate,201102,Atunwa
Ibarapa-East,Lanlate,201102,Owaka
Ibarapa-East,Lanlate,201102,Aga
Ibarapa-East,Lanlate,201102,Oba
Ibarapa-East,Lanlate,201102,Alaye
Ibarapa-East,Lanlate,201102,Abule One
Ibarapa-East,Lanlate,201102,Baba Magbe
Ibarapa-East,Lanlate,201102,Age
Ibarapa-East,Lanlate,201102,Majengbasan
Ibarapa-East,Lanlate,201102,Lala
Ibarapa-East,Lanlate,201102,Idowu Abidiosa
Ibarapa-East,Lanlate,201102,Abule Ige
Ibarapa-East,Lanlate,201102,Abidiosa
Ibarapa-East,Lanlate,201102,Jagun
Ibarapa-East,Lanlate,201102,Onibenbe
Ibarapa-East,Lanlate,201102,Adeyemi
Ibarapa-East,Lanlate,201102,Temidire
Ibarapa-East,Lanlate,201102,Janata
Ibarapa-East,Lanlate,201102,Jaleagbon
Ibarapa-East,Lanlate,201102,Akinwunmi
Ibarapa-East,Lanlate,201102,Abaapa
Ibarapa-East,Lanlate,201102,Araromi
Ibarapa-East,Lanlate,201102,Goke Saangi
Ibarapa-East,Lanlate,201102,Danenu
Ibarapa-East,Lanlate,201102,Ebinpejo
Ibarapa-East,Lanlate,201102,Filakaka
Ibarapa-East,Lanlate,201102,Igbolaja
Ibarapa-East,Lanlate,201102,Lanlate
Ibarapa-North,Ayete,201105,AgunOjekunle
Ibarapa-North,Ayete,201105,Aiyete
Ibarapa-North,Ayete,201105,Ajelanwa
Ibarapa-North,Ayete,201105,Akowe
Ibarapa-North,Ayete,201105,Alagbaa
Ibarapa-North,Ayete,201105,Alapala
Ibarapa-North,Ayete,201105,Apagbo
Ibarapa-North,Ayete,201105,Elewure
Ibarapa-North,Ayete,201105,Gbodiko
Ibarapa-North,Ayete,201105,Gboko
Ibarapa-North,Ayete,201105,Iki
Ibarapa-North,Ayete,201105,KajolaKajola Shipa
Ibarapa-North,Ayete,201105,Oba
Ibarapa-North,Ayete,201105,Ojekinde
Ibarapa-North,Ayete,201105,Okugba
Ibarapa-North,Ayete,201105,Onipede
Ibarapa-North,Ayete,201105,Opomu
Ibarapa-North,Ayete,201105,Tobalogun
Ibarapa-North,Ayete,201105,Ture Origi
Ibarapa-North,Igangan,201007,Ajegunle
Ibarapa-North,Igangan,201007,Akoya
Ibarapa-North,Igangan,201007,Asunnara
Ibarapa-North,Igangan,201007,Egbe Omo
Ibarapa-North,Igangan,201007,Elegbeda
Ibarapa-North,Igangan,201007,Idiope
Ibarapa-North,Igangan,201007,Igangan
Ibarapa-North,Igangan,201007,Olokete
Ibarapa-North,Igangan,201007,Owode
Ibarapa-North,Tapa,201106,Adeagbo
Ibarapa-North,Tapa,201106,Ahoro
Ibarapa-North,Tapa,201106,Ajegunle
Ibarapa-North,Tapa,201106,Ajelanwa
Ibarapa-North,Tapa,201106,Alaparun
Ibarapa-North,Tapa,201106,Gbelckale
Ibarapa-North,Tapa,201106,Itumeta
Ibarapa-North,Tapa,201106,Kongo
Ibarapa-North,Tapa,201106,Oyee
Ibarapa-North,Tapa,201106,Tapa
Ido,Ido,200130,Eleyele
Ido,Ido,200130,Abigbinde
Ido,Ido,200130,Akufo
Ido,Ido,200130,Alajata
Ido,Ido,200130,Latayo
Ido,Ido,200130,Oko Esu
Ido,Ido,200130,Araromi
Ido,Ido,200130,Akindele
Ido,Ido,200130,Elesinfunfun
Ido,Ido,200130,Olokogboro
Ido,Ido,200130,Onigbinde
Ido,Ido,200130,Akinware
Ido,Ido,200130,Morakinyo
Ido,Ido,200130,Apete
Ido,Ido,200130,Agbaje
Ido,Ido,200130,Idi Oro Elewa
Ido,Ido,200130,Idi Igbaro
Ido,Ido,200130,Awotan
Ido,Ido,200130,Oloro
Ido,Ido,200130,Odebode
Ido,Ido,200130,Onigbodogi
Ido,Ido,200130,Lawoyin
Ido,Ido,200130,Idi-Iya
Ido,Ido,200130,Onisago
Ido,Ido,200130,Batake
Ido,Ido,200130,Ladunni
Ido,Ido,200130,Sonso
Ido,Ido,200130,Abule Ayo
Ido,Ido,200130,Oloruntedo
Ido,Ido,200130,"Baptist Primary School, Odetola"
Ido,Ido,200130,"Open Space, Aba Oke"
Ido,Ido,200130,Koguo
Ido,Ido,200130,Erinwusi
Ido,Ido,200130,Latunji
Ido,Ido,200130,Fasan
Ido,Ido,200130,Elenusonso
Ido,Ido,200130,Odufemi
Ido,Ido,200130,Oloje
Ido,Ido,200130,Lasokun Araromi
Ido,Ido,200130,Oganla
Ido,Ido,200130,Alafara
Ido,Ido,200130,Fenwa
Ido,Ido,200130,Ogba-Gba
Ido,Ido,200130,Okuna Awo
Ido,Ido,200130,Ido
Ido,Ido,200130,Omi Adio
Ido,Ido,200130,Omi Abidogun
Ido,Ido,200130,Bode Igbo
Ido,Ido,200130,Erinkoja Obe
Ido,Ido,200130,Bakatari
Ido,Ido,200130,Aba Araba
Ido,Ido,200130,Alakaso
Ido,Ido,200130,Omi Onigbagbo
Ido,Ido,200130,Owode Estate
Ido,Ido,200130,Onidoko
Ido,Ido,200130,Balogun Alahusa
Ido,Ido,200130,Oke Alaro
Ido,Ido,200130,Ogundele Alaho
Ido,Ido,200130,Ateere
Ido,Ido,200130,Siba
Ido,Ido,200130,Oloko
Ido,Ido,200130,Oloya
Ido,Ido,200130,Idi Ahun
Ido,Ido,200130,Ojimi
Ido,Ido,200130,Ajobo Ido
Ido,Ido,200130,Benbo
Ido,Ido,200130,Alexander
Irepo,Kishi,212101,Aawe
Irepo,Kishi,212101,Abanla Agunla
Irepo,Kishi,212101,Adagbangba
Irepo,Kishi,212101,Agunbebe
Irepo,Kishi,212101,Aiyekale
Irepo,Kishi,212101,Ajanaa
Irepo,Kishi,212101,Ajetowa
Irepo,Kishi,212101,Alagbon
Irepo,Kishi,212101,Alegongo
Irepo,Kishi,212101,Amuda Aro
Irepo,Kishi,212101,Apata
Irepo,Kishi,212101,Arogbe
Irepo,Kishi,212101,Atipa
Irepo,Kishi,212101,Ayifo
Irepo,Kishi,212101,Ayola
Irepo,Kishi,212101,Baale Ajila
Irepo,Kishi,212101,Baba Ilorin
Irepo,Kishi,212101,Barunganma
Irepo,Kishi,212101,Budo Ibadan
Irepo,Kishi,212101,Budo Abu
Irepo,Kishi,212101,Budo Ago
Irepo,Kishi,212101,Budo Aifo
Irepo,Kishi,212101,Budo Diedie
Irepo,Kishi,212101,Budo Fatowa
Irepo,Kishi,212101,Budo Gesi
Irepo,Kishi,212101,Budo Ibariba
Irepo,Kishi,212101,Budo Ido Akun
Irepo,Kishi,212101,Budo Igboho
Irepo,Kishi,212101,Budo Iseyi
Irepo,Kishi,212101,Budo Jagun
Irepo,Kishi,212101,Budo Kilani
Irepo,Kishi,212101,Budo Moradesa
Irepo,Kishi,212101,Budo Mujemi
Irepo,Kishi,212101,Budo Mushi
Irepo,Kishi,212101,Budo Nla
Irepo,Kishi,212101,Budo Sabi
Irepo,Kishi,212101,Budo Sule
Irepo,Kishi,212101,Budo Suru
Irepo,Kishi,212101,Budo Woru
Irepo,Kishi,212101,Elerin
Irepo,Kishi,212101,Gaa Adu
Irepo,Kishi,212101,Gaa Apata
Irepo,Kishi,212101,Gaa Asapa
Irepo,Kishi,212101,Gaa Baale
Irepo,Kishi,212101,Gaa Gudu
Irepo,Kishi,212101,Gaa Idi
Irepo,Kishi,212101,Gaa Kumosa
Irepo,Kishi,212101,Gaa Momodu
Irepo,Kishi,212101,Gaa Sanni
Irepo,Kishi,212101,Gaa Tunku
Irepo,Kishi,212101,Gaa Umoru
Irepo,Kishi,212101,Iba
Irepo,Kishi,212101,Ibudo Adeigba
Irepo,Kishi,212101,Ibudo Ado
Irepo,Kishi,212101,Igbo Elemi
Irepo,Kishi,212101,Igboroko
Irepo,Kishi,212101,Iyayoyin
Irepo,Kishi,212101,Joore
Irepo,Kishi,212101,Kishi Township
Irepo,Kishi,212101,Kumbi
Irepo,Kishi,212101,Laha
Irepo,Kishi,212101,Odo Igbo
Irepo,Kishi,212101,Ojetete
Irepo,Kishi,212101,Ojo Aro
Irepo,Kishi,212101,Oko Oba
Irepo,Kishi,212101,Olokoto
Irepo,Kishi,212101,Onipako
Irepo,Kishi,212101,Oniyo
Irepo,Kishi,212101,Osalakin
Irepo,Kishi,212101,Sangoleye
Irepo,Kishi,212101,Seibu
Irepo,Kishi,212101,Sise Olowo
Irepo,Kishi,212101,Tesi
Irepo,Kishi,212101,Tesi-Idi Ero
Irepo,Kishi,212101,Wole Wole
Irepo,Kishi,212101,Yakubu
Irepo,Kishi,212101,Yerepe
Iseyin,Ado Awaye,202102,Aagba
Iseyin,Ado Awaye,202102,Aba Nla
Iseyin,Ado Awaye,202102,Aba Tapa
Iseyin,Ado Awaye,202102,Abapan
Iseyin,Ado Awaye,202102,Abidioki
Iseyin,Ado Awaye,202102,Aboriso
Iseyin,Ado Awaye,202102,Abule Nla.
Iseyin,Ado Awaye,202102,Abule Oloola
Iseyin,Ado Awaye,202102,Adeagbo
Iseyin,Ado Awaye,202102,Adegbola
Iseyin,Ado Awaye,202102,Adekola
Iseyin,Ado Awaye,202102,Adeniji
Iseyin,Ado Awaye,202102,Ado
Iseyin,Ado Awaye,202102,Ajagbeegun
Iseyin,Ado Awaye,202102,Akoda
Iseyin,Ado Awaye,202102,Aladere
Iseyin,Ado Awaye,202102,Aladura
Iseyin,Ado Awaye,202102,Alagbede
Iseyin,Ado Awaye,202102,Amolegbe
Iseyin,Ado Awaye,202102,Anko
Iseyin,Ado Awaye,202102,Atapa
Iseyin,Ado Awaye,202102,Atunwa
Iseyin,Ado Awaye,202102,Aweye
Iseyin,Ado Awaye,202102,Awolese
Iseyin,Ado Awaye,202102,Ayanbule
Iseyin,Ado Awaye,202102,Baba Sango
Iseyin,Ado Awaye,202102,Balogun
Iseyin,Ado Awaye,202102,Egbebi
Iseyin,Ado Awaye,202102,Elekule
Iseyin,Ado Awaye,202102,Elewele
Iseyin,Ado Awaye,202102,Elewuro
Iseyin,Ado Awaye,202102,Eleyele
Iseyin,Ado Awaye,202102,Esinjowo
Iseyin,Ado Awaye,202102,Ewetunde
Iseyin,Ado Awaye,202102,Ireso
Iseyin,Ado Awaye,202102,Iserin
Iseyin,Ado Awaye,202102,Joloko
Iseyin,Ado Awaye,202102,Maya Oke
Iseyin,Ado Awaye,202102,Oba
Iseyin,Ado Awaye,202102,Obanase
Iseyin,Ado Awaye,202102,Odo Ogun
Iseyin,Ado Awaye,202102,Ogbigbi
Iseyin,Ado Awaye,202102,Olose Onike
Iseyin,Ado Awaye,202102,Olukela
Iseyin,Ado Awaye,202102,Onire
Iseyin,Ado Awaye,202102,Samson
Iseyin,Ado Awaye,202102,Tabiti
Iseyin,Ado Awaye,202102,Wasinmi
Iseyin,Iseyin,202101,Aaba Titun
Iseyin,Iseyin,202101,Aba Ibadan
Iseyin,Iseyin,202101,Aba Sule
Iseyin,Iseyin,202101,Abugaga
Iseyin,Iseyin,202101,Abule Odo
Iseyin,Iseyin,202101,Adewuyi
Iseyin,Iseyin,202101,Adodo
Iseyin,Iseyin,202101,Afonja
Iseyin,Iseyin,202101,Ajagbadi.
Iseyin,Iseyin,202101,Ajofin
Iseyin,Iseyin,202101,Ajokete
Iseyin,Iseyin,202101,Akan
Iseyin,Iseyin,202101,Alagbede
Iseyin,Iseyin,202101,Alayan
Iseyin,Iseyin,202101,Alayin
Iseyin,Iseyin,202101,Aleshinloye
Iseyin,Iseyin,202101,Apata
Iseyin,Iseyin,202101,Apata Olodo
Iseyin,Iseyin,202101,Apenpe
Iseyin,Iseyin,202101,Asba Titun
Iseyin,Iseyin,202101,Asesu
Iseyin,Iseyin,202101,Asheru
Iseyin,Iseyin,202101,Baba Isale
Iseyin,Iseyin,202101,Balelayo
Iseyin,Iseyin,202101,Dokun
Iseyin,Iseyin,202101,Gboro
Iseyin,Iseyin,202101,Idi Emi
Iseyin,Iseyin,202101,Idi Igba
Iseyin,Iseyin,202101,Igbo Oloro
Iseyin,Iseyin,202101,Igbokandi
Iseyin,Iseyin,202101,Igbomara
Iseyin,Iseyin,202101,Igboro
Iseyin,Iseyin,202101,Igunrin
Iseyin,Iseyin,202101,Ikere
Iseyin,Iseyin,202101,Iseyin Township
Iseyin,Iseyin,202101,Itagbe
Iseyin,Iseyin,202101,Kajola
Iseyin,Iseyin,202101,Lokodu
Iseyin,Iseyin,202101,Odoomu
Iseyin,Iseyin,202101,Odooto
Iseyin,Iseyin,202101,Ogungbe
Iseyin,Iseyin,202101,Oke Edu
Iseyin,Iseyin,202101,Okese
Iseyin,Iseyin,202101,Olode
Iseyin,Iseyin,202101,Olode Olokosuru
Iseyin,Iseyin,202101,Olofin
Iseyin,Iseyin,202101,Olokolo
Iseyin,Iseyin,202101,Olokosun
Iseyin,Iseyin,202101,Olugbade
Iseyin,Iseyin,202101,Orita Merin
Iseyin,Iseyin,202101,Osantu
Iseyin,Iseyin,202101,Otiri Alagbado
Iseyin,Iseyin,202101,Pago
Iseyin,Osogun,202103,Aba Agba
Iseyin,Osogun,202103,Aba Paanu
Iseyin,Osogun,202103,Adebisi
Iseyin,Osogun,202103,Adekola
Iseyin,Osogun,202103,Afoyasoro
Iseyin,Osogun,202103,Agelu
Iseyin,Osogun,202103,Ago Olosun
Iseyin,Osogun,202103,Ahiyangan
Iseyin,Osogun,202103,Ajiyo
Iseyin,Osogun,202103,Akinlabi
Iseyin,Osogun,202103,Akinwumi
Iseyin,Osogun,202103,Akiti Ponpo
Iseyin,Osogun,202103,Alapako
Iseyin,Osogun,202103,Alaro
Iseyin,Osogun,202103,Alawure
Iseyin,Osogun,202103,Apapasana
Iseyin,Osogun,202103,Araromi
Iseyin,Osogun,202103,Ayantade
Iseyin,Osogun,202103,Budo Agba
Iseyin,Osogun,202103,Dananu
Iseyin,Osogun,202103,Daripapa
Iseyin,Osogun,202103,Epipi
Iseyin,Osogun,202103,Fidayi Papa
Iseyin,Osogun,202103,Goke Sago
Iseyin,Osogun,202103,Igbodudu
Iseyin,Osogun,202103,Jagun Sagbo
Iseyin,Osogun,202103,Maya
Iseyin,Osogun,202103,Odo Ogba
Iseyin,Osogun,202103,Ogbo Ilasa
Iseyin,Osogun,202103,Ogboolasa
Iseyin,Osogun,202103,Ogodu I
Iseyin,Osogun,202103,Ogodu II
Iseyin,Osogun,202103,Ogundipe
Iseyin,Osogun,202103,Oguntunji
Iseyin,Osogun,202103,Olohunde
Iseyin,Osogun,202103,Oloje
Iseyin,Osogun,202103,Olose
Iseyin,Osogun,202103,Onikaninkanin
Iseyin,Osogun,202103,Osogun
Iseyin,Osogun,202103,Owonitola
Iseyin,Osogun,202103,Sagbo Ile
Iseyin,Osogun,202103,Salami
Iseyin,Osogun,202103,Sekelade
Iseyin,Osogun,202103,Temidire
Itesiwaju,Ipapo/Oke Amu,202104,Abugaga
Itesiwaju,Ipapo/Oke Amu,202104,Alagbede
Itesiwaju,Ipapo/Oke Amu,202104,Amuda Egunsola
Itesiwaju,Ipapo/Oke Amu,202104,Ariyo
Itesiwaju,Ipapo/Oke Amu,202104,Aroje
Itesiwaju,Ipapo/Oke Amu,202104,Ayodele
Itesiwaju,Ipapo/Oke Amu,202104,Baba Sango
Itesiwaju,Ipapo/Oke Amu,202104,Balelayo
Itesiwaju,Ipapo/Oke Amu,202104,Elekuku
Itesiwaju,Ipapo/Oke Amu,202104,Hagbe
Itesiwaju,Ipapo/Oke Amu,202104,Igboro
Itesiwaju,Ipapo/Oke Amu,202104,Ipapo
Itesiwaju,Ipapo/Oke Amu,202104,Isemi
Itesiwaju,Ipapo/Oke Amu,202104,Kasia
Itesiwaju,Ipapo/Oke Amu,202104,Oke Amu
Itesiwaju,Ipapo/Oke Amu,202104,Okebi
Itesiwaju,Ipapo/Oke Amu,202104,Okose
Itesiwaju,Ipapo/Oke Amu,202104,Onisau
Itesiwaju,Ipapo/Oke Amu,202104,Owode
Itesiwaju,Ipapo/Oke Amu,202104,Panla
Itesiwaju,Komu / Igbojaye,202106,Aba Ogbomoso
Itesiwaju,Komu / Igbojaye,202106,Adenle
Itesiwaju,Komu / Igbojaye,202106,Adeta
Itesiwaju,Komu / Igbojaye,202106,Agba
Itesiwaju,Komu / Igbojaye,202106,Agbaruru
Itesiwaju,Komu / Igbojaye,202106,Ago Fulani
Itesiwaju,Komu / Igbojaye,202106,Ajibija
Itesiwaju,Komu / Igbojaye,202106,Akinsapon
Itesiwaju,Komu / Igbojaye,202106,Amaja
Itesiwaju,Komu / Igbojaye,202106,Amosun
Itesiwaju,Komu / Igbojaye,202106,Apo Wuku
Itesiwaju,Komu / Igbojaye,202106,Arigidana Isale
Itesiwaju,Komu / Igbojaye,202106,Arigidana Oke
Itesiwaju,Komu / Igbojaye,202106,Arikuyeri
Itesiwaju,Komu / Igbojaye,202106,Asaja
Itesiwaju,Komu / Igbojaye,202106,Baba Ode
Itesiwaju,Komu / Igbojaye,202106,Bale Agbe
Itesiwaju,Komu / Igbojaye,202106,Ehito
Itesiwaju,Komu / Igbojaye,202106,Gelede
Itesiwaju,Komu / Igbojaye,202106,Igbojaye
Itesiwaju,Komu / Igbojaye,202106,Ijasan
Itesiwaju,Komu / Igbojaye,202106,Ilaji
Itesiwaju,Komu / Igbojaye,202106,Kajola
Itesiwaju,Komu / Igbojaye,202106,Komu
Itesiwaju,Komu / Igbojaye,202106,Kujifi
Itesiwaju,Komu / Igbojaye,202106,Monmon
Itesiwaju,Komu / Igbojaye,202106,Ogodu
Itesiwaju,Komu / Igbojaye,202106,Ojurepepe
Itesiwaju,Komu / Igbojaye,202106,Olekete
Itesiwaju,Komu / Igbojaye,202106,Olukotun
Itesiwaju,Komu / Igbojaye,202106,Olunlade
Itesiwaju,Komu / Igbojaye,202106,Omopupa
Itesiwaju,Komu / Igbojaye,202106,Orisunbare
Itesiwaju,Komu / Igbojaye,202106,Oroki
Itesiwaju,Temidire Layout,202105,Aba Paha
Itesiwaju,Temidire Layout,202105,Abidogun
Itesiwaju,Temidire Layout,202105,Ahere
Itesiwaju,Temidire Layout,202105,Alaga
Itesiwaju,Temidire Layout,202105,Apa Funwonleta
Itesiwaju,Temidire Layout,202105,Arogede
Itesiwaju,Temidire Layout,202105,Asaju Onileku
Itesiwaju,Temidire Layout,202105,Egbedoyin
Itesiwaju,Temidire Layout,202105,Okaka
Itesiwaju,Temidire Layout,202105,Onijokun
Itesiwaju,Temidire Layout,202105,Suberu
Iwajowa,Aiyegun,202112,Aiyegun
Iwajowa,Aiyegun,202112,Border Area
Iwajowa,Aiyegun,202112,Oha Village
Iwajowa,Aiyegun,202112,Wasinmi
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Aba Akinsapon
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Aba Ayetoro-Ile
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Aba Ifo Ere
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Aba Obelu
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Aba Oko Aje
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Aba Oloje
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Agbeji Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Alapa Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Asefisun Village I
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Asefisun village II
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Ayetoro Ile
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Dauda Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Ehinke
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Gaa Arole
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Gaa Arubiewe
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Gaa Atiku
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Gaa Saliu
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Gbedu Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Idiko-Ago
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Idogun Oko Oloti
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Igbole
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Iseni
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Itasa
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Keun II
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Madi Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Okan Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Oke Aba Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Ologbo
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Olopele
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Onipako Village
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Oyan
Iwajowa,Idiko Ago / Itasa / Ayetoroile,202114,Sabeleke
Iwajowa,Idiko-Ile,202116,Aba Jagba
Iwajowa,Idiko-Ile,202116,Aba Lamidi
Iwajowa,Idiko-Ile,202116,Alaidan
Iwajowa,Idiko-Ile,202116,Forekemi I
Iwajowa,Idiko-Ile,202116,Forekemi II
Iwajowa,Idiko-Ile,202116,Forekemi III
Iwajowa,Idiko-Ile,202116,Gaa Irete
Iwajowa,Idiko-Ile,202116,Idiko-Ile
Iwajowa,Idiko-Ile,202116,Igbo Ikun
Iwajowa,Idiko-Ile,202116,Igbo Olesin
Iwajowa,Idiko-Ile,202116,Igbo Olubi
Iwajowa,Idiko-Ile,202116,Igbodo
Iwajowa,Idiko-Ile,202116,Konkonbido
Iwajowa,Idiko-Ile,202116,LFI Farm Area
Iwajowa,Idiko-Ile,202116,Okola
Iwajowa,Idiko-Ile,202116,Omo Odo Oyinbo Village
Iwajowa,Iganna,202110,Igbo Eleeru
Iwajowa,Iganna,202110,Aba Aladura I
Iwajowa,Iganna,202110,Aba Alapinni
Iwajowa,Iganna,202110,Aba Arugbo Oto
Iwajowa,Iganna,202110,Aba Dabaru
Iwajowa,Iganna,202110,Aba Gbelekale
Iwajowa,Iganna,202110,Aba Makurdi
Iwajowa,Iganna,202110,Aba Okeho
Iwajowa,Iganna,202110,Aba Olokunola
Iwajowa,Iganna,202110,Aba Omodudu
Iwajowa,Iganna,202110,Aba Ontanyin
Iwajowa,Iganna,202110,Aba Soonsi
Iwajowa,Iganna,202110,Aba Tapa
Iwajowa,Iganna,202110,Abowoyagba
Iwajowa,Iganna,202110,Abule baba Isale
Iwajowa,Iganna,202110,Abule Lemomu
Iwajowa,Iganna,202110,Agba
Iwajowa,Iganna,202110,Agbaakin
Iwajowa,Iganna,202110,Agbegilori
Iwajowa,Iganna,202110,Ago
Iwajowa,Iganna,202110,Ajase
Iwajowa,Iganna,202110,Ajimati Village
